대분류,소분류,질의 내용,답변,,,,,
제품관련,취급방법 및 효과,"수분 부족형지성이라 트러블이 나는편입니당 트러블케어랑 트러블자국개선,수분충전 원하면 어떤제품이 가장 적합한가요?!","안녕하세요 고객님~ 원씽입니다 ^^ 수부지일경우 다양한 케어가 필요하지만, 우선적으로 트러블케어, 수분충전을 원하시면 병풀추출물+인진쑥추출물의 배합사용을 추천해드립니다. 만약, 한가지제품만 먼저 사용하고 싶으시다면(처음사용하실경우 여러가지 제품을 선택하기 부담스러울수 있거든요^^) 병풀추출물을 먼저 선택하시면 좋을 것 같아요. 원씽 추출물에는 천연원물자체가 갖는 보습과 천연보습원료인 1,2-헥산디올이 포함되어있어 전반적으로 수분충전에도 도움이 됩니다. 스킨대용 혹은 팩으로 활용하시면되구요. 제품 사용방법은 제품출고시 패키지에도 설명서(간단설명서)가 동봉되어있는데, 다양한 활용방법이 궁금하실 경우 언제든 편하게 연락주세요. 따뜻한 주말 보내시구요~~ 원씽에 관심가지고 문의해주셔서 감사드립니다. 따뜻한 주말 보내세요~~ :)",,,,,
제품관련,취급방법 및 효과,남자 에프터쉐이브용으로 카란듈라 꽃입 추출물을 구매하려고 하는데 다른제품과 배할해서 쓸만한 제품 추천해주세요 ,"안녕하세요 고객님~ 원씽입니다. 주말 잘 보내셨어요?? 원물의 특성을 고려해 메모해주신 피부컨디션에 맞춤사용될수 있도록 안내도와드리고 있습니다. 우선, 카렌듈라 추출물의 활용을 메인으로 하시면서, 원물의 특성상 항염/항균에 도움이 되는 청귤 추출물을 배합하여 활용하시면 좋을 것 같습니다. 카렌듈라 60~80% + 청귤 추출물 20~40% --> 사용감 보면서 비율 조절 반드시, 패치테스트 후 단독으로 국소적인 사용감 체크 하신뒤에 배합활용해주세요. 사용중에라도 궁금하신 부분이 생기면 언제든지 편하게 메시지 남겨주시구요~~ 따뜻한 하루 되세요. 감사합니다 :)",,,,,
제품관련,취급방법 및 효과,안녕하세요. 키엘 카렌듈라 토너를 쓴 적이 있는데 제가 민감성 피부도 아닌데도 그때 좀 따갑고 자극적이었던 기억이 있어서요. 이 제품은 사용해도 괜찮을까요? 그리고 원액이라고 해도 정제수랑 섞인 제품인거죠? 비율이 어느정도인지도 써주시면 좋을거 같아요.,"안녕하세요 고객님~ 원씽입니다. 원씽 카렌듈라 추출물을 특정 브랜드 제품과 비교하기 보다.. 원물에서부터 완제품까지 오랜시간동안 고민하고, 개발한 원씽 제품으로 안내해드리자면.. 1. ewg 1등급 2. 피부 무자극 테스트 완료 3. 페녹시에탄올 무첨가, 유해한 화학적 보존제 무첨가, 중금속 불검출 등 좋은 제품으로 안전하고 편안한 사용을 위해 제조사의 연구소와 함께 제품개발을 별도로 진행하고 있습니다. 참고로, 원씽추출물은 한가지 원물(인진쑥, 병풀, 어성초, 카렌듈라, 청귤, 브로콜리 등 단일원물)만을 사용하여 추출하고, 추출 이후 정제수로 희석하지 않은 100% 추출물입니다. 안심, 맞춤 사용을 위해 전성분확인 및 패치테스트는 꼭 해주시구요. 궁금하신 부분이 있다면 언제든지 편하게 메시지 남겨주세요. 감사합니다 :)",,,,,
제품관련,취급방법 및 효과,"얼굴 양볼에 화상을 입었었기에 아주 조금만 안 맞으면 심각하게 반응을 보이고 있어서 다른 화장품을 시도하기에 쉽지 않은 편인데, 좀 더 천연적이고 건강한 화장품이 욕심이 나서 구매 전 문의 글 남깁니다. 극 예민성일때엔 어떤 제품을 최초로 시도하면 좋을까 해서요. 카렌듈라 구매할까하다 구매 전, 확인 차 도움을 받고자 여쭤봅니다","안녕하세요 고객님~ 원씽입니다. 원물의 특성을 고려해 메모해주신 피부컨디션에 맞춤사용될수 있도록 안내도와드리고 있지만, 피부컨디션에 따라 도움이 되는 정도가 다를 수 있으므로 해당제품은 의약품이 아닌 스킨케어로의 활용을 권장해드려요 ^^ 말씀하신 카렌듈라 꽃잎 추출물의 경우에도 ewg 1등급 + 피부무자극테스트가 완료된 제품입니다. 앞서 말씀드린대로 도움이 되는 정도의 차이는 피부컨디션에 따라 차이가 있기때문에 반드시 패치테스트 후 국소적인 사용감체크하신뒤에 맞춤 활용, 사용을 추천해드립니다. 고객님께 맞춤 사용이 될수 있도록 안내도와드리고 있으므로, 다른 궁금하신 부분이 있다면 언제든지 편하게 메시지 남겨주시구요.. 건강챙기시는 하루 되세요. 감사합니다 :",,,,,
제품관련,취급방법 및 효과,제가 지성피부입니다 30대 중반이라 뾰루지가끔 생기고 피지분비물때문에 적절히 조절되는 스킨을 찾고있어요 어성초 쑥 중에 고민인데 ..그리고 스킨대용으로 써도 되나요??,"안녕하세요 고객님~ 원씽입니다. 피부타입이 비슷하다고 해도 고객님들마다 좋아하는 제품이 조금씩 다르지만, 원씽 제품중 고객님 피부 컨디션에는 어성초 혹은 병풀이 도움이 될 것 같습니다. 화장품 원료로 사용되는 제품인만큼 패치테스트는 꼭 해주시고, 단독사용(스킨, 미스트, 토너 대용) 혹은 배합, 첨가사용이 가능하므로 다양하게 활용해주시면 좋을 것 같아요 ^^ 궁금하신 부분이 있다면 언제든지 연락주시구요. 멋진 하루 되세요. 감사합니다 :)",,,,,
제품관련,취급방법 및 효과,제가 초초초초 예민하고 알러지에 예민한 피부면서 건조한 피부인데요 4가지 중에 어느것을 써야할까요ㅠㅠ 제품 특징보면 다 써보고는 싶은데 제품 잘못쓰면 뒤집어져버려서요 ㅠㅠ,"안녕하세요 고객님~ 원씽입니다. 고객님의 피부 컨디션에서는 제품 사용이 매우 조심스러우실거에요. 인진쑥 추출물이나 갈락토미세스 제품을 추천해드릴수 있을 것 같은데요. 혹시, 기존에 천연원물로 제조된 제품을 써보신 적이 있으셨나요? 원씽 제품의 성분은 ewg1등급이지만 고객님께서 기존 사용제품중 민감도를 나타냈던 성분이 있는지 체크가 필요할 것 같습니다. 패치테스트, 희석/배합/첨가 사용 등 조금 더 디테일하게 설명이 필요하시다면 언제든지 연락주세요. 조심스러워하시는 만큼 세심한 안내 도와드리겠습니다. 행복한 하루 되세요. 감사합니다 :)",,,,,
제품관련,취급방법 및 효과,가장 최근에 만들어진 제품으로 부탁드려요^^,안녕하세요. 고객님~ 원씽입니다. 병풀 추출물 150ml의 경우 현 출고 기준 22년 4월 제품 출고되는 점 참고 부탁드립니다. 다른 궁금하신 부분이 있다면 언제든 편하게 문의 남겨주세요. 감사합니다. :),,,,,
제품관련,취급방법 및 효과,정말 정말 정말 예민한피부고 홍조도 심하구요 피부도 엄청 얇은 피부예요 어떤거 사용하면 좋을까요??추천해주세요,"안녕하세요. 고객님~ 원씽입니다. 원물의 특성을 고려해 맞춤 사용 될 수 있도록 안내 도와드리고 있지만, 피부 컨디션에 따라 도움 되는 정도가 다를 수 있으므로 해당 제품은 의약품이 아닌 스킨케어로의 활용을 권장해 드립니다. 예민한 피부일수록 사용 전에 반드시 패치 테스트 및 국소적 사용감 체크 후 사용해주세요. -홍조,붉은기 진정 → 인진쑥 추출물 -진정 → 어성초,병풀,카렌듈라 꽃잎 추출물 다른 궁금하신 부분이 있다면 언제든 편하게 문의 남겨주세요. 감사합니다.",,,,,
제품관련,취급방법 및 효과,어제 주문해거 다 받았는데요...율무랑 같이 쓰고싶은데 병풀이랑 율무 뭐부터 쓰는게 좋아욤?,"안녕하세요. 고객님~ 원씽입니다. 우선, 저희 상품 구매해 주셔서 감사합니다. 두 제품 모두 패치 테스트 및 국소적 사용감 체크 후 사용해 주시고, 각각 단독 사용 후 사용감이 괜찮으시다면 배합해서 사용하셔도 괜찮습니다. 순서에 제한은 없지만 만약 따로 사용을 원하신다면, 좀 더 물 같이 가벼운 제형의 병풀 → 촉촉한 율무 순으로 사용 하시는 것을 권장드립니다. 또한, 사용 전에 반드시 패치 테스트 및 국소적 사용감 체크 부탁드립니다. 다른 궁금하신 부분이 있다면 언제든 편하게 문의 남겨주세요. 감사합니다. :)",,,,,
제품관련,취급방법 및 효과,중학생 남자아이 여드름 피부에 사용할수 있는걸로 ㅈ두천 부탁드립니다. 화농성 여드름은 아니지만 붉어지다 블랙헤드로(?)로 변하고 여드름 흉터가 많아요,"안녕하세요 고객님~ 원씽입니다. 원씽 제품의 전성분(ewg그린등급)을 고려해 중학생의 경우에도 사용이 가능합니다. 다만, 천연원물만으로 추출한 제품이라 대부분 자극이 적다할지라도, 원물에대한 민감도를 나타낼수 있기때문에 반드시 패치테스트를 해주세요. 원물의 특성을 고려해 메모해주신 피부컨디션에 맞춤사용될수 있도록 안내도와드리고 있지만, 피부컨디션에 따라 도움이 되는 정도가 다를 수 있으므로 해당제품은 의약품이 아닌 스킨케어로의 활용을 권장해드려요 ^^ 1. 붉은 트러블- 인진쑥추출물 + 청귤or카렌듈라 추출물의 배합 활용 추천(항균,항염기능) 2. 좁쌀, 뾰루지 -병풀 추출물 + 청귤or카렌듈라 추출물의 배합 활용 추천(항균,항염기능) 3. 피지케어 - 어성초 추출물(노폐물제거 도움), 유기농 호호바 오일(클렌징과정에서 첨가활용) 4. 여*름 자국으로 인한 색소침착 - 병풀 추출물 5. 트*블 피부의 세안용 제품- 어성초티트리 천연비누 *호호바오일의 피지케어(블랙헤드,화이트헤드) 1. 세안 후 스팀타올을 사용하여 불려주시거나 ,추출물을 화장솜에 적셔 15분정도 올려두고 불려주세요. 2. 호호바오일을 코,턱 등 스팟부위에 바르고 2분이상 가볍게 마사지 해주세요. 3. 물 세안 후 폼 클렌저로 세안해 주세요. 제품들이 단일성분에 집중해 개발, 제조되어서 전체적인 피부진정케어에는 도움이 되지만, 피부 컨디션에 따라 도움이 되는 정도의 차이는 개인차가 큰편입니다. 따라서 해당제품은 의약품이 아닌 스킨케어로의 활용을 권장해드리는 부분 꼭 참고해주시구요. 원물의 특성, 원하시는 케어 혹은 피부컨디션에 맞춤 사용될수 있도록 선택 부탁드리겠습니다. (사용전 반드시, 패치테스트 후 국소적인 사용감 확인해주세요) 다른 궁금하신 부분 있다면 언제든 메세지 남겨주세요~ 감사합니다",,,,,
제품관련,취급방법 및 효과,"성분 추천 문의드립니다! 아토피가 있는 민감성, 건성피부입니다(여드름성이었으나 현재는 자국만 남아있습니다) 올해 봄쯤에 원씽에서 병풀,어성초를 구입하여 스킨에 10% 섞어서 쓰고 있습니다. (단독으로는 둘 다 저에게는 자극이 되었습니다) 그 중에서도 어성초가 조금 더 잘 맞아서 7:3정도로 배합하여 사용하고 있습니다! 잘 사용하고 있으나 이따금씩 올라오는 좁쌀을 진정시키기 위해 이번에 카렌듈라or인진쑥 중에 하나를 추가하고자 하는데 어떤 제품이 더 적합할까요..?","안녕하세요 고객님~ 원씽입니다. 원씽의 모든 추출물은 전성분 EWG그린등급으로 피부무자극테스트가 완료 되었지만, 고객님들의 피부 컨디션에 따라 민감도를 보일 수 있습니다. 고객님 아마도 아토피가 있는 민감성 피부이다 보니 , 진정케어로의 도움되는 정도는 차이가 클 수 있는데요, 적절하게 희석,배합 사용 으로 도움 받고 계시다니 너무 감사합니다^^ 좁쌀에는 병풀 or 인진쑥 + 항균, 항염에 도움되는 청귤 or 카렌듈라의 배합활용 권해드리고 있는데요 현재 병풀과 어성초를 사용중이셔서 인진쑥 보다는 청귤 or 카렌듈라 중 한가지의 배합활용 권해 드릴께요~ 청귤, 카렌듈라 둘다 보습력이 높고 항균,항염에 도움이 되지만, 색소침착이나 잡티케어,톤업케어 같이 원하시면 청귤을, 항산화와 피부결정돈에 더 도움받고 싶으시다면 카렌듈라 선택해주세요^^ 제품들이 단일성분에 집중해 개발, 제조되어서 전체적인 피부진정케어에는 도움이 되지만, 피부 컨디션에 따라 도움이 되는 정도의 차이는 개인차가 큰편입니다. 따라서 해당제품은 의약품이 아닌 스킨케어로의 활용을 권장해드리는 부분 꼭 참고해주시구요. 원물의 특성, 원하시는 케어 혹은 피부컨디션에 맞춤 사용될수 있도록 선택 부탁드리겠습니다. (사용전 반드시, 패치테스트 후 국소적인 사용감 확인해주세요) 사용중에라도 궁금하신 부분이 생기면 편하게 메시지 남겨주세요~ 감사합니다:)",,,,,
